client_id,facebookbrands
1997392173,{1998727203}
1997399889,{1999763445}
1997396993,"{1999359815,1999609725,1999609768,1999609769,1999609774,1999609777,1999609939}"
1997389745,"{1998463551,1998463599}"
1941684018,"{1998347411,1998415220,1941693287,1998347410,1998284459}"
1997393272,"{1998866895,1998866897}"
1997392721,{1998791577}
1997393469,"{1999546303,1999265087,1998988352,1998988466,1998988459,1999223862,1999259202,1998988755,1998988250,1999546414,1998988315,1998988482,1999547323,1999547022,1999547424,1999432076,1999454985,1999546254,1999544224,1999545950,1999546347,1999384859,1999546034,1999750211,1999441705,1999546393,1999546575,1999546823,1999546325,1999546390,1999546329,1999546249,1999546081,1999546837,1999546630,1999547263,1999546561,1999546652,1999546798,1999546191,1999547310,1999546663,1999546135,1999546873,1999546236,1999546557,1999546421,1999546599,1999546239,1999546089,1999547348,1999547551,1999547011,1999546780,1999546865,1999547081,1999547339,1999548136,1999547040,1999547100,1999546481,1999547874,1999547996,1999548084,1999547941,1999547969,1999546635,1999546764,1999546499,1999547896,1999546719,1999547116,1999547453,1999546566,1999547074,1999546991,1999547067,1999546632,1999547974,1999546212,1999547080,1999546627,1999546937,1999546819,1999546526,1999546068,1999546620,1999546969,1999547629,1999548137,1999546638,1999546541,1999546269,1999546320,1999546885,1999546808,1999547775,1999546127,1999548030,1999547522,1999546645,1999546896,1999547370,1999546411,1999546800,1999546841,1999546486,1999546195,1999546721,1999545967,1999547417,1999546797,1999545908,1998988196,1999545936,1999546707,1999545872,1999546765,1999546378,1999547344,1999545996,1999546585,1999546286,1999546126,1999547403,1999546515,1999545977,1999546415,1999546065,1999547159,1999546870,1999546100,1999546425,1999546681,1999546680,1999546163,1999546111,1999546240,1999545960,1999546069,1999545935,1999546164,1999546180,1999546233,1999546031,1999547026,1999546633,1999271566,1999546331,1999547125,1999546914,1999546542,1999546285,1999547030,1999546784,1999546790,1999547421,1999546789,1999547160,1999547552,1999547531,1999547008,1999547645,1999546039,1999546171,1999546759,1999546448,1999546568,1999547554,1999545939,1999547680,1999546936,1999546122,1999546609,1999546940,1999546463,1999546170,1999546700,1999547109,1999121651,1999546995,1999546884,1999547272,1999547190,1999545928,1999547130,1999547084,1999547123,1999546013,1999547055,1999547209,1999546319,1999546716,1999546548,1999547507,1999546457,1999546479,1999547418,1999546528,1999546384,1999547508,1999546490,1999546579,1999546774,1999546979,1999546855,1999546614,1999547270,1999546255,1999546537,1999546289,1999546792,1999547802,1999546010,1999546767,1999546409,1999547096,1999546942,1999546673,1999546902,1999545961,1999546000,1999546073,1999546097,1999547143,1999546080,1999547550,1999545906,1999546746,1999547446,1999547452,1999547393,1999546148,1999547172,1999546985,1999546747,1999546265,1999547515,1999548067,1999547000,1999547046,1999546277,1999547785,1999546684,1999546946,1999546657,1999547644,1999547672,1999546545,1999547656,1999546605,1999546745,1999547411,1999546925,1999547652,1999546573,1999547792,1999546301,1999547285,1999546214,1999546099,1999546852,1999546617,1999547506,1999546917,1999547504,1999546828,1999547475,1999547872,1999547129,1999547148,1999547157,1999547485,1999547765,1999547104,1999547089,1999547860,1999547699,1999546316,1999547214,1999546334,1999547153,1999546814,1999545836,1999546523,1999546202,1999546887,1999546209,1999546960,1999546130,1999546860,1999546057,1999546423,1999546132,1999547206,1999546722,1999546140,1999546196,1999547204,1999546598,1999546500,1999546998,1999547859,1999545911,1999546458,1999546399,1999546476,1999545701,1999547664,1999547257,1999546211,1999547061,1999547815,1999547305,1999548113,1999547494,1999547188,1999546571,1999546491,1999547451,1999547956,1999547029,1999548122,1999546705,1999546768,1999545972,1999546261,1999548134,1999547301,1999547039,1999547991,1999547627,1999546353,1999545949,1999546906,1999547108,1999547688,1999546392,1999546740,1999547976,1999546603,1999546532,1999547217,1999546741,1999547241,1999546563,1999547954,1999546590,1999547767,1999547454,1999547083,1999546883,1999546377,1999546475,1999546693,1999546601,1999546574,1999546699,1999546785,1999546049,1999547047,1999547005,1999547420,1999547328,1999547794,1999546931,1999548001,1999547043,1999546753,1999547034,1999546893,1999546444,1999548075,1999547445,1999545957,1999548092,1999547544,1999547898,1999547146,1999546248,1999546945,1999547547,1999547428,1999546193,1999547915,1999547426,1999546667,1999547351,1999547834,1999546958,1999546428,1999546843,1999547149,1999546517,1999546962,1999547360,1999546383,1999546473,1999547429,1999547369,1999546981,1999547352,1999547584,1999546128,1999548138,1999546553,1999546274,1999546531,1999546455,1999547595,1999546584,1999547124,1999547032,1999546387,1999547038,1999545982,1999547174,1999546643,1999546544,1999547585,1999546143,1999546287,1999546718,1999546519,1999546799,1999546529,1999546401,1999546369,1999547386,1999546346,1999546250,1999546724,1999546634,1999547439,1999547117,1999546443,1999546098,1999546867,1999546849,1999546619,1999546983,1999546388,1999545913,1999546257,1999547669,1999547509,1999546426,1999546930,1999546506,1999546429,1999546993,1999547449,1999546224,1999546921,1999546510,1999547366,1999546199,1999547094,1999546795,1999546454,1999547402,1999546119,1999546188,1999546142,1999546179,1999546495,1999546474,1999546726,1999546354,1999546834,1999546744,1999546661,1999547237,1999546011,1999547255,1999546932,1999545952,1999546674,1999546694,1999546264,1999546085,1999547364,1999546810,1999547071,1999548073,1999548047,1999547565,1999546968,1999547199,1999547473,1999546897,1999546796,1999546872,1999546874,1999546621,1999546283,1999547294,1999546107,1999546258,1999547818,1999547466,1999546918,1999546504,1999546108,1999546298,1999546221,1999545910,1999547253,1999547796,1999546533,1999548038,1999546397,1999546183,1999546129,1999546999,1999546241,1999546418,1999547072,1999546350,1999546230,1999546226,1999546670,1999546735,1999546929,1999547491,1999546596,1999546653,1999546678,1999546710,1999546972,1999546833,1999546185,1999546756,1999546136,1999547220,1999547548,1999547141,1999547078,1999547232,1999546996,1999547373,1999546586,1999547028,1999547127,1999546173,1999547858,1999548048,1999546288,1999547368,1999546856,1999546321,1999548096,1999546977,1999547821,1999547987,1999546106,1999546503,1999546341,1999547693,1999546679,1999546281,1999547194,1999546712,1999546637,1999545970,1999546595,1999548037,1999546149,1999546848,1999546437,1999546737,1999546540,1999546284,1999547387,1999547909,1999546949,1999546776,1999546910,1999546611,1999546671,1999546854,1999547588,1999546380,1999547601,1999546494,1999546771,1999547023,1999546624,1999547575,1999546978,1999547293,1999547795,1999546742,1999548078,1999546953,1999546654,1999441706,1999546862,1999546189,1999546022,1999547634,1999547471,1999545706,1999547868,1999546158,1999546177,1999546692,1999546527,1999547432,1999547947,1999547198,1999547221,1999546864,1999547450,1999546876,1999546502,1999547275,1999546237,1999547060,1999546091,1999547303,1999546987,1999546227,1999546615,1999545981,1999546307,1999546748,1999546485,1999546974,1999545925,1999547696,1999545945,1999546020,1999546623,1999546952,1999545979,1999546512,1999546021,1999546291,1999546324,1999547839,1999547168,1999546082,1999546628,1999546417,1999547431,1999547353,1999547020,1999547312,1999547648,1999547543,1999547702,1999547524,1999547514,1999546766,1999546349,1999546878,1999546259,1999546822,1999546498,1999547316,1999545956,1999547879,1999547225,1999547725,1999546709,1999545919,1999546297,1999546363,1999546339,1999547162,1999547501,1999454368,1999546875,1999547367,1999547211,1999547993,1999546955,1999547195,1999547077,1999546708,1999546758,1999546847,1999547477,1999546812,1999547365,1999546639,1999441707,1999547655,1999547065,1999547049,1999547191,1999547092,1999546396,1999546416,1999546827,1999546939,1999546372,1999546488,1999546084,1999547561,1999546440,1999546588,1999546581,1999546315,1999546295,1999545934,1999546562,1999546530,1999548077,1999547150,1999546054,1999546244,1999546911,1999546304,1999546338,1999546023,1999547559,1999547521,1999547621,1999546853,1999546720,1999546234,1999547741,1999546376,1999546832,1999548123,1999547906,1999548100,1998988505,1999547952,1999548033,1999548027,1999547897,1999548118,1999548054,1999548034,1999547864,1999548074,1999547068,1999546907,1999547430,1999546778,1999546751,1999546697,1999546407,1999547555,1999547908,1999547787,1999547306,1999546431,1999547911,1999547985,1999546971,1999547674,1999546772,1999546869,1999547989,1999547014,1999547892,1999548132,1999548131,1999547837,1999548116,1999548115,1999548099,1999548035,1999548052,1999548020,1999547935,1999547865,1999548127,1999548083,1999548061,1999548139,1999547856,1999547938,1999546296,1999546658,1999547171,1999546863,1999546691,1999546266,1999546928,1999546424,1999546059,1999547265,1999547356,1999546156,1999546913,1999546809,1999547398,1999546055,1999547017,1999546664,1999546899,1999547385,1999547570,1999547939,1999546374,1999547106,1999547167,1999547088,1999547251,1999546583,1999547205,1999546015,1999547299,1999545755,1999547728,1999546154,1999546672,1999547388,1999546975,1999546650,1999546389,1999546688,1999547419,1999546318,1999547833,1999548081,1999547866,1999546730,1999546886,1999547001,1999547612,1999547397,1999546649,1999546342,1999547103,1999546330,1999546439,1999546905,1999546028,1999546487,1999547085,1999547223,1999546299,1999547197,1999546019,1999546891,1999546204,1999545918,1999546160,1999546662,1999547154,1999546419,1999546395,1999546263,1999547164,1999546468,1999547224,1999546070,1999546027,1999547271,1999546308,1999546696,1999546385,1999546555,1999547637,1999547516,1999546203,1999546042,1999546552,1999546187,1999547048,1999546018,1999546155,1999547010,1999546777,1999547273,1999546359,1999546245,1999547525,1999547186,1999546213,1999546141,1999547919,1999546004,1999546434,1999546685,1999546306,1999546554,1999546317,1999547136,1999546223,1999546083,1999545985,1999547438,1999546507,1999546433,1999546763,1999546110,1999547957,1999546516,1999546302,1999546333,1999546564,1999546356,1999547337,1999547132,1999546337,1999547478,1999546592,1999547633,1999546973,1999546459,1999547682,1999547283,1999546508,1999546422,1999546839,1999546445,1999546739,1999548114,1999546589,1999546900,1999547196,1999547262,1999548094,1999547982,1999547144,1999547967,1999547737,1999546752,1999546200,1999547325,1999547604,1999547756,1999548029,1999547984,1999546703,1999546175,1999547791,1999546357,1999546362,1999546037,1999546988,1999546253,1999546024,1999547423,1999547163,1999545933,1999546597,1999546252,1999546268,1999546618,1999546656,1999546559,1999546604,1999547133,1999547212,1999547487,1999546689,1999547869,1999547234,1999546003,1999546001,1999546655,1999547139,1999547016,1999546961,1999547447,1999547112,1999547448,1999547002,1999546647,1999547803,1999548065,1999546994,1999547463,1999547665,1999546470,1999547777,1999547041,1999547437,1999547900,1999547261,1999547236,1999548028,1999547587,1999547855,1999547577,1999547341,1999547582,1999546358,1999547566,1999546064,1999547567,1999546145,1999546030,1999546607,1999547054,1999547082,1999546754,1999546272,1999546079,1999391541,1999545966,1999546278,1999546351,1999546360,1999546368,1999545763,1999546273,1999547510,1999546038,1999545902,1999547690,1999546430,1999547208,1999547334,1999546682,1999546539,1999547107,1999546453,1999546400,1999547586,1999547549,1999545941,1999546088,1999547037,1999547753,1999546895,1999546648,1999547556,1999546725,1999547147,1999547121,1999546919,1999546781,1999546577,1999547243,1999546641,1999547599,1999547218,1999547415,1999546293,1999547553,1999546550,1999547079,1999548089,1999547245,1999545685,1999546478,1999547340,1999547069,1999546610,1999547349,1999546578,1999547327,1999546920,1999546121,1999547318,1999546178,1999547573,1999545938,1999546964,1999546877,1999547239,1999547035,1999546903,1999547378,1999547308,1999546904,1999546525,1999546058,1999546534,1999547027,1999547018,1999546192,1999547482,1999546366,1999546570,1999546008,1999547732,1999546569,1999546405,1999545998,1999546398,1999545947,1999546675,1999546933,1999547863,1999391566,1999545986,1999546166,1999546294,1999546728,1999547480,1999546915,1999546829,1999546172,1999548133,1999547070,1999546131,1999547045,1999546511,1999546660,1999546113,1999546616,1999547596,1999546232,1999546235,1999546365,1999546205,1999546007,1999545951,1999547747,1999546631,1999546734,1999546493,1999547610,1999546509,1999547091,1999546538,1999546326,1999547635,1999546275,1999547228,1999546168,1999546625,1999546582,1999546775,1999546859,1999546732,1999546328,1999546242,1999545955,1999546484,1999546134,1999547338,1999547101,1999546279,1999546471,1999547457,1999546779,1999547330,1999546482,1999546340,1999547625,1999546096,1999546543,1999548093,1999547455,1999547359,1999547943,1999547490,1999546954,1999546881,1999547264,1999548064,1999546629,1999547097,1999547980,1999547978,1999547705,1999546715,1999546612,1999547532,1999547545,1999547890,1999547267,1999546922,1999546909,1999547542,1999546332,1999547138,1999546815,1999547854,1999546683,1999547377,1999546352,1999546750,1999547581,1999546908,1999547314,1999547203,1999547571,1999547888,1999548043,1999547820,1999547371,1999547140,1999547817,1999547918,1999547755,1999547933,1999548125,1999547778,1999547948,1999548050,1999547850,1999548091,1999547981,1999547886,1999547812,1999547651,1999548109,1999547464,1999547959,1999547979,1999547852,1999547851,1999548003,1999547931,1999547546,1999548055,1999547563,1999548120,1999547949,1999548086,1999547895,1999547945,1999548066,1999548071,1999548110,1999547889,1999547887,1999548105,1999547977,1999548005,1999548117,1999547835,1999547877,1999547916,1999548097,1999548045,1999548082,1999547849,1999548040,1999546501,1999546704,1999547118,1999548106,1999547128,1999547329,1999546727,1999546047,1999547404,1999546251,1999546622,1999546787,1999546505,1999546840,1999546218,1999547400,1999546835,1999546782,1999546271,1999547440,1999546738,1999545988,1999546551,1999546323,1999546256,1999546576,1999546957,1999547192,1999546749,1999547350,1999546379,1999547063,1999546580,1999546636,1999547495,1999547184,1999546698,1999546669,1999546666,1999547105,1999548069,1999548059,1999546861,1999547905,1999547044,1999547891,1999546959,1999547335,1999547493,1999547268,1999546924,1999546518,1999547443,1999547244,1999547317,1999547004,1999546420,1999547519,1999546436,1999547422,1999547972,1999546282,1999546890,1999547912,1999546413,1999546773,1999546560,1999547110,1999547640,1999547021,1999546831,1999546404,1999547486,1999547391,1999547277,1999546733,1999546412,1999546701,1999546137,1999545994,1999547345,1999545921,1999546642,1999547086,1999546651,1999546072,1999546184,1999546002,1999546208,1999545866,1999271567,1999546109,1999546976,1999546520,1999546355,1999546565,1999546450,1999546944,1999546736,1999546217,1999546161,1999546676,1999548032,1999546901,1999546477,1999546916,1999547488,1999547015,1999546723,1999546838,1999547518,1999547201,1999547921,1999546546,1999547738,1999548039,1999547913,1999547630,1999547853,1999391561,1999547650,1999547958,1999546898,1999548044,1999547227,1999547723,1998988753,1999547997,1999547970,1999547922,1999548079,1999547836,1999548128,1999548060,1999548070,1999547965,1999548130,1999547861,1999547444,1999547589,1999547414,1999547654,1999547412,1999547469,1999547606,1999547667,1999547346,1999547523,1999547181,1999547405,1999547296,1999547307,1999547024,1999547248,1999547798,1999546850,1999548051,1999548080,1999548049,1999547944,1999547917,1999547155,1999547975,1999546432,1999546888,1999546343,1999547624,1999547407,1999546868,1999547300,1999546270,1999546600,1999545920,1999547113,1999546947,1999546467,1999546966,1999547282,1999547620,1999547152,1999547881,1999547290,1999547951,1999547019,1999546435,1999547498,1999546963,1999547399,1999547539,1999547374,1999547260,1999547279,1999547867,1999547114,1999547098,1999547342,1999547170,1999547233,1999547297,1999546327,1999547461,1999546950,1999546982,1999547560,1999546469,1999548063,1999547066,1999547051,1999547120,1999546830,1999546497,1999547052,1999546713,1999547259,1999547145,1999546677,1999546731,1999546181,1999546640,1999546951,1999546558,1999546567,1999547242,1999546820,1999546706,1999546441,1999547142,1999547394,1999549478,1999549492,1999549494,1999391567,1999391564,1999549750,1999391568,1999391570,1999391569,1999549858,1999391544,1999391558,1999391560,1999545682,1999546361,1999391559,1999391545,1999391550,1999391543,1999545937,1999391556,1999545924,1999545912,1999545692,1999545759,1999391557,1999391571,1999545926,1999391563,1999546480,1999547382,1999547025,1999546045,1999547497,1999547381,1999551147,1999546757,1999547319,1999547287,1999546793,1999546276,1999546086,1999546267,1999546206,1999546215,1999546219,1999546222,1999546228,1999546207,1999546190,1999546176,1999546144,1999546078,1999546112,1999546194,1999546231,1999546120,1999546067,1999546182,1999546139,1999546146,1999547628,1999548101,1999547622,1999547496,1999547876,1999547492,1999547540,1999547583,1999547955,1999547578,1999547631,1999547657,1999384862,1999547994,1999547481,1999547598,1999547484,1999547925,1999547533,1999548111,1999547465,1999548058,1999547999,1999548107,1999384864,1999547392,1999547468,1999547884,1999546410,1999546990,1999546403,1999546292,1999547470,1999546312,1999546606,1999547135,1999547311,1999547187,1999547734,1999546489,1999547064,1999546572,1999546626,1999547511,1999547458,1999547600,1999547375,1999384857,1999546594,1999546803,1999546447,1999546451,1999547562,1999546729,1999546717,1999546335,1999546300,1999546466,1999546711,1999546461,1999546521,1999546408,1999546668,1999546492,1999546690,1999546755,1999546665,1999546811,1999546844,1999546442,1999546345,1999546646,1999546460,1999546336,1999546048,1999545997,1999546394,1999546044,1999545969,1999550810,1999547823,1999547258,1999547797,1999547215,1999547838,1999547813,1999547416,1999547809,1999547210,1999547250,1999547462,1999547591,1999547841,1999547626,1999547456,1999547878,1999547973,1999547920,1999547315,1999547183,1999546956,1999547752,1999547166,1999547036,1999547161,1999547134,1999547090,1999546879,1999547137,1999546912,1999547013,1999547151,1999546846,1999547099,1999547180,1999546894,1999547087,1999546802,1999547759,1999546842,1999547762,1999550847,1999545965,1999545944,1999545980,1999545974,1999545962,1999545983,1999547202,1999546821,1999546472,1999546496,1999546943,1999546483,1999547289,1999547355,1999546593,1999546373,1999546036,1999546012,1999546035,1999545993,1999546041,1999546053,1999546348,1999546043,1999546375,1999546016,1999546382,1999546371,1999546406,1999547320,1999547076,1999547102,1999547760,1999547122,1999547003,1999547177,1999547042,1999547093,1999547075,1999547659,1999547178,1999547158,1999547557,1999546970,1999547639,1999547592,1999547500,1999547641,1999547006,1999547126,1999547406,1999547814,1999547711,1999547131,1999547278,1999546923,1999546824,1999547295,1999546892,1999546967,1999547336,1999547395,1999546948,1999547313,1999546965,1999546818,1999547291,1999547332,1999546927,1999547266,1999547361,1999546845,1999546866,1999546138,1999546783,1999546309,1999546280,1999546941,1999546465,1999546889,1999545989,1999546159,1999546702,1999546262,1999546290,1999546040,1999547302,1999546314,1999546984,1999547380,1999546229,1999546216,1999546087,1999546391,1999546695,1999546926,1999546305,1999546313,1999546322,1999546310,1999546367,1999546762,1999546791,1999546743,1999546311}"
1997393732,"{1999736060,1999533135}"
1584564626,"{1999645628,1921373946,1998738752,1999420982,1999415592,1999415590,1999169034,1998738896,1998738932,1999063738}"
1997394258,"{1999666683,1999666689,1999666695,1999686423,1999686425,1999686426,1999686427,1999686428,1999686430,1999686432,1999686443,1999686434,1999673689,1999686444,1999686436,1999686445,1999686446,1999686449,1999686450,1999686452,1999686508,1999686522,1999658551,1999658561,1999658534,1999658552,1999658540,1999658547,1999658553,1999686524,1999686543,1999658558,1999686525,1999686544,1999658567,1999686546,1999686558,1999681724,1999686561,1999686567,1999686568,1999586702,1999586742,1999686615,1999686619,1999686784,1999686789,1999686795,1999686799,1999686803,1999686806,1999686809,1999686807,1999686819,1999686827,1999686919,1999686829,1999686922,1999686840,1999686844,1999686851,1999686853,1999686858,1999686863,1999686941,1999687007,1999687029,1999687059,1999687034,1999687061,1999687035,1999687036,1999687062,1999687038,1999586881,1999687041,1999687066,1999624805,1999658526,1999586896,1999687076,1999702400,1999586766,1999586730,1999586711,1999586694,1999583947,1999752726,1999590246,1999590239,1999590241,1999590242,1999586826,1999586752,1999586612,1999586589,1999556009,1999586597,1999689769,1999689772,1999622505,1999689796,1999689807,1999689733,1999689934,1999689740,1999689814,1999689944,1999689854,1999689929,1999689913,1999689951,1999689734,1999689741,1999586889,1999689770,1999689778,1999689793,1999689815,1999689852,1999689857,1999689935,1999689948,1999689953,1999689737,1999689742,1999689771,1999689781,1999689794,1999689817,1999689936,1999689954,1999689743,1999689782,1999689819,1999689821,1999689957,1999689744,1999689783,1999586814,1999689785,1999689867,1999689786,1999689868,1999689960,1999689964,1999689973,1999689965,1999689971,1999751437,1999751442,1999751446,1999689978,1999586778,1999586723,1999586857,1999505267,1999586794,1999586606,1999679505,1999666699,1999666691,1999586614}"
1997386755,"{1999759889,1998337590,1999499150}"
1997391081,"{1999599716,1999149508,1999103168,1999677939,1999677941,1999677944,1999677945,1999677947,1999677946,1999677949,1999677950,1999677952,1999149509,1999149507,1999628111,1999690190,1998591232,1998692068,1998738063,1998760228,1998837970,1998848945,1998861515,1998861518,1998862788,1998904520,1999054915,1999095317,1999095319}"
1997393132,"{1998850915,1998850912,1998848252,1998850918}"
1997396002,{1999224746}
1997394027,"{1998959449,1998959437,1998959453,1998959434,1998959447,1998959455,1998959432,1998970421}"
1997396125,{1999277628}
1967196030,"{1999181464,1999669954,1999323602,1999323604,1999323606,1999323610,1999166348,1998281702,1999166349,1999166350,1999323611,1999323613,1999323616,1999323618,1999323619,1999156126,1999157624,1999157922,1999157924,1999247612,1999188277,1999187383,1999187388,1999187390,1999187392,1999157918,1999186589,1999080769,1998514333,1998514375,1974142751,1998836223,1998281700,1998732601,1998539897,1998836127,1999080712,1998514348,1998732617,1998514350,1998281711,1998566148,1998281703,1998917557,1998715680,1971272281,1999080761,1998836113,1998514345,1999093834,1998514377,1999084252,1998837668,1998498746,1998476978,1981426063,1998514372,1998514321,1998732610,1998470181,1998836090,1998901135,1998732612,1998430886,1999084256,1998498742,1999047634,1998632381,1998669493,1998539824,1974144903,1998498745,1998732599,1999098666,1998457854,1999098715,1999098733,1998514335,1999080713,1998336061,1998514327,1981802885,1999098739,1999080718,1998514347,1974144727,1975293734,1998852746,1998430368,1999080772,1998658231,1998336064,1974144332,1998514343,1998514334,1998514356,1998514324,1998514357,1999080765,1998430892,1998514340,1998514378,1998430883,1998852737,1998430376,1998514336,1998430369,1998430867,1998732605,1998514364,1998514355,1998514371,1998430380,1998732598,1998514358,1998514365,1998732606,1998430869,1998514331,1998732596,1998514359,1998514341,1999080709,1998658222,1998917556,1998514376,1998430900,1998514326,1998430908,1998430898,1971272040,1998715682,1975297836,1999093848,1999098744,1998419151,1998732611,1998430873,1999080717,1998514354,1974143899,1999093825,1998995544,1999084253,1999080763,1998539823,1981837893,1974147575,1998431280,1998901150,1998539832,1998430902,1999051396,1999080771,1998732600,1998514380,1998836079,1998732603,1998514351,1998514337,1981801088,1998836204,1999080770,1981816016,1998514332,1981827397,1998917563,1998514330,1998514323,1998514329,1998430891,1998715683,1999080766,1999084261,1998723964,1998972525,1999049007,1998514342,1998498741,1998507991,1971272458,1998514328,1981424286,1974145484,1999044046,1998539836,1998917568,1999080708,1998732616,1998366848,1998539825,1999080720,1999098749,1998732614,1998514346,1998732604,1998901151,1981833943,1998514369,1998514344,1974145163,1998281701,1998514349,1998514368,1999080764,1999047633,1998514381,1971271840,1998514325,1974144070,1987501734,1987501495,1974142299,1999098670,1998889260,1998514352,1998431284,1998514322,1998732618,1998514353,1998498737,1998336065,1998507999,1975296636,1971272177,1999080719,1981806458,1981820220,1981805124,1998514382,1998431285,1998336062,1981427645,1974148578,1998514379,1998732619,1999080710,1999084236,1998514367,1998421996,1998836094,1999047636,1999080711,1981420420,1998514373,1998431282,1998253113,1999080707,1998901147,1999080768,1999080716,1998498744,1998539821,1998539829,1998430889,1998732622,1998732615,1998539834,1999527953,1999385282,1971270957,1971270554,1971270823,1998995421,1999681746,1999080714,1999080721,1999095677,1999095678,1999095679,1999095682,1999100931,1999112165,1999121675,1999121676,1999121677,1999121679,1999121683,1999121686,1999121688,1999121689,1999121690,1999327105,1998470178,1999256664,1999256414,1999256438,1999683036,1999683042,1999683044,1999763579,1999683046,1999683049,1999686968,1999686979,1999565723,1999565726,1999323527,1999323529,1999323532,1999323535,1999323540,1999323543,1999323555,1999323536,1999323552,1999323556,1999565727,1999323557,1999323559,1999323560,1999323561,1999323562,1999323574,1999323578,1999323579,1999323581,1999323582,1999323584,1999323586,1999323587,1999323589,1999323590,1999323593,1999323598,1999323599,1999565733,1999047632,1999323592,1999368302,1971271701,1999745845,1999745847,1971271567,1999687362,1998245644,1999723618,1971271412,1999688084,1999694364,1971271098,1971271256,1998723139,1998514339,1999050808,1999061047,1999110301}"
1997393992,"{1998953267,1998966023,1998966026}"
1997392995,"{1999324157,1999324158,1999324159,1999324167,1999324170,1999324174,1999324175,1999123491,1998944401,1999265908,1999230126,1999214647,1999265904,1999322743,1999411507,1999458037,1999265869,1999214646,1999214648,1998881920,1999057339,1999057343,1999092200,1999112875}"
1997399226,"{1999695971,1999697487}"
1997395674,{1999178043}
1997395462,"{1999178101,1999211168,1999211169,1999211170,1999211171,1999174009,1999227034,1999216197,1999216200,1999210835,1999224389,1999163999,1999214867,1999288048,1999161439,1999282344,1999172650,1999227688,1999173953,1999173921,1999244889,1999246453,1999271602,1999201881,1999282713,1999176431,1999174043,1999279902,1999279898,1999281136,1999169050,1999167158,1999169397}"
1873059504,"{1999258212,1998519445}"
746508288,{1999150419}
1997392818,{1998802343}
1997394724,{1999076989}
1997395618,{1999745782}
1974783836,"{1999168394,1999168403,1999630155,1999630156,1999630157,1999630158,1999630159,1998945145,1999033442,1999033454,1998891371,1999033525,1999033465,1998831056,1998830051,1999140987,1999140992,1999745980,1999745985,1999745992,1999124049,1999168401,1999746072,1999628688,1999746073,1999628689,1999553671,1999628690,1999553664,1999553672,1999553666,1999553673,1999553667,1999553669,1999553674,1999566711,1999541868,1999568045,1999568047,1999568049,1999568050,1999568053,1998831058,1999564284,1999564287,1999564294,1999564295,1999564299,1999562979,1999564288,1999564296,1999564291,1999564292,1998831066,1998831061,1998831060,1998831067,1998831064,1998831069,1998931198,1998943993,1999033439,1999046213}"
1997397739,"{1999599054,1999599051}"
1938237229,"{1999116726,1998364232,1999013135,1998364255,1998364238,1998364247,1998660654,1998364240,1998969852,1998364259,1998364241,1999013131,1998364251,1998364258,1998364256,1999013130,1998481507,1998364262,1998364237,1998364261,1998660675,1998660670,1998364213,1998364230,1998364228,1998364223,1998364218,1998364216,1998364212,1998536198}"
1997397172,{1999710150}
1997397170,"{1999763482,1999759923,1999763484,1999763487,1999763491,1999763509,1999763510,1999763513,1999760244,1999763518,1999763523,1999763528,1999763532,1999737194,1999737197,1999737203,1999763539,1999525923,1999682905,1999682917,1999713674,1999755584,1999529152,1999529447,1999529445,1999544296,1999529446,1999567075,1999723759,1999723761,1999723762,1999646805,1999635162,1999635168,1999635117,1999635144,1999635087,1999635147,1999635172,1999629595,1999635105,1999635130,1999556205,1999534910,1999534920,1999635192,1999724987,1999725002,1999725007,1999724988,1999724996,1999763335,1999763348,1999763336,1999763337,1999763356,1999763358,1999763360,1999629594,1999732722,1999732726,1999732732,1999732734,1999763362,1999763363,1999763365,1999763372,1999758967,1999758981,1999758984,1999758989,1999758991,1999758995,1999759000,1999759014,1999759020,1999759002,1999759003,1999759017,1999759005,1999525922,1999629592,1999634463,1999544295,1999525921,1999529169,1999549281,1999529448,1999529443,1999529444,1999529401}"
1505986478,"{1998262569,1998262572,1984658659,1984663610,1998262495,1985486576,1985056118,1998335662,1998432923,1998262567,1954665146,1998602098,1984663234,1998510187,1998415653,1998646707,1998262496,1951034793,1998510186,1984659438,1984663900,1998646733,1984664793,1998342974,1984665786,1998262574,1998262573,1998727590,1998323845,1998342961,1998262499,1984661304,1998574434,1998574431,1954664928,1998262568,1998331899,1950819925,1785034785,1950433352,1950437234,1860440356,1785036818,1785036325,1785034564,1950819828,1950819717,1998323819,1998323657,1998323836}"
1997391266,{1998716886}
1997390363,"{1998511643,1998526568}"
1997395479,"{1999575393,1999180900,1999283014,1999214910}"
1997394617,{1999062339}
1997389203,"{1998422605,1998422606,1998422610,1998422612}"
1997398820,"{1999662584,1999626472,1999626479,1999626483,1999626492,1999626507,1999626513,1999626523,1999626196,1999625551,1999626150,1999626159,1999626225,1999626191,1999626361,1999626219,1999626434,1999744952,1999744959,1999744966,1999744962}"
1997387972,"{1999176329,1999160193,1999164704,1999164710,1999050621,1999050629,1999062902,1999026701,1998715807,1998686725,1998446098,1999030152,1999090962,1999255037,1999255030,1999255033,1999255041,1999242318,1999238479,1999242326,1999242331,1999242338,1999283374,1999283087,1999041964,1999340913,1999050604,1999463749,1999041963,1999031564,1999030553,1999576450,1998389306,1998446127,1998783296,1998998348,1999052383}"
1963416508,"{1998526722,1968763300,1998699867,1998526742,1998986152,1998527728,1999048333,1998526727,1998526750,1998526735,1998699870,1998699868,1998526744,1963421361,1963420736,1968762711,1963420545}"
